ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Malvaliscus
arboreus",15,Medianas y Glorietas,"RONDA TAMARGUILLO ISLETA
ALCAMPO",EL PLANTINAR,,Sur,Arbusto,,0,"23,710,422","414,003,861"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,485","414,279,908"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,589","414,279,890"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,518","414,280,035"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,632","414,280,018"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,500","414,279,258"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,413","414,279,314"
"Malvaliscus
arboreus",,Plaza o Jardín,"DE LA CONCORDIA, JARDINES PLAZA",ENCARNACION-REGINA,,Casco Antiguo,Arbusto,,0,"23,471,552","414,279,474"
"Malvaliscus
arboreus",30,Plaza o Jardín,"DEL OBRADOIRO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,123,671","414,415,443"
"Malvaliscus
arboreus",50,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,095,484","414,398,110"
"Malvaliscus
arboreus",25,Plaza o Jardín,"DE LAS MONJAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,108,453","414,417,093"
"Malvaliscus
arboreus",20,Plaza o Jardín,"LOS LUCEROS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,101,166","414,420,401"
"Malvaliscus
arboreus",30,Plaza o Jardín,"DEL COLLAO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,101,654","414,429,281"
"Malvaliscus
arboreus",,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,396","414,320,786"
"Malvaliscus
arboreus",,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,486","414,320,686"
"Malvaliscus
arboreus",,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,398,337","414,320,602"
"Marra o Alcorque
vacío",,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,906,516","414,097,690"
"Marra o Alcorque
vacío",20,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,699,524","413,583,050"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Marra o Alcorque
vacío",05,Parque Urbano,Z.V. Jardín de Andalucía,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,682,496","413,515,295"
"Marra o Alcorque
vacío",,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,695,711","413,598,146"
"Marra o Alcorque
vacío",02,Parque Urbano,Z.V. Jardín de la Primavera,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,685,276","413,544,715"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,553,288","413,781,513"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,553,354","413,781,133"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,553,007","413,781,078"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,948","413,781,458"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,429","413,781,381"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,492","413,781,002"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,091","413,781,322"
"Marra o Alcorque
vacío",10,Parque Urbano,Z.V. Parque Celestino Mutis,POLIGONO SUR,,Sur,Arbusto,,0,"23,669,965","413,965,533"
"Marra o Alcorque
vacío",00,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,649,881","413,684,246"
"Marra o Alcorque
vacío",00,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,649,684","413,683,870"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,240","413,780,354"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,276","413,780,138"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,662","413,779,813"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,619","413,780,197"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,586","413,780,404"
"Marra o Alcorque
vacío",00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,521","413,780,789"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,611,743","414,142,662"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,613,090","414,139,935"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,610,752","414,142,764"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,615,719","414,142,220"
"Marra o Alcorque
vacío",25,Parque Urbano,Z.V. Parque Pirineos Santo Domingo,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,664,083","414,163,896"
"Marra o Alcorque
vacío",02,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,617,273","414,192,923"
"Marra o Alcorque
vacío",02,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,617,196","414,192,522"
"Marra o Alcorque
vacío",01,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,872","414,192,689"
"Marra o Alcorque
vacío",02,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,910","414,193,018"
"Marra o Alcorque
vacío",04,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,194","414,192,870"
"Marra o Alcorque
vacío",06,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,251","414,193,190"
"Marra o Alcorque
vacío",06,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,615,855","414,192,722"
"Marra o Alcorque
vacío",06,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,615,931","414,193,018"
"Marra o Alcorque
vacío",03,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,615,921","414,191,165"
"Marra o Alcorque
vacío",02,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,615,606","414,191,218"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Marra o Alcorque
vacío",03,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,615,960","414,191,442"
"Marra o Alcorque
vacío",03,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,615,702","414,191,619"
"Marra o Alcorque
vacío",,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,948","414,190,984"
"Marra o Alcorque
vacío",,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,657","414,191,089"
"Marra o Alcorque
vacío",,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,953","414,191,266"
"Marra o Alcorque
vacío",,Parque Urbano,Z.V. Parque Blanco White,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,616,685","414,191,442"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,630,275","414,150,958"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,631,627","414,150,818"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,631,922","414,150,792"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,218","414,150,776"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,482","414,150,782"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,684","414,150,937"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,633,569","414,157,367"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,631,104","414,150,885"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,836","414,151,726"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,877","414,151,984"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,633,404","414,156,332"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,633,481","414,156,842"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,633,005","414,153,112"
"Marra o Alcorque
vacío",,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,611,220","414,144,223"
"Marra o Alcorque
vacío",20,Parque Urbano,Z.V. Parque Pirineos Santo Domingo,HUERTA DEL PILAR,,Nervión,Arbusto,,0,"23,655,212","414,171,493"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,648,844","414,061,226"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,649,512","414,058,308"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,649,922","414,058,693"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,650,164","414,059,195"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,647,177","414,058,988"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,648,976","414,058,090"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,647,353","414,060,577"
"Marra o Alcorque
vacío",,Medianas y Glorietas,GLORIETA INGENIEROS INDUSTRIALES,GIRALDA SUR,,Sur,Arbusto,,0,"23,647,113","414,060,075"
Melia azedarach,40,,,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,001,823","414,317,918"
Melia azedarach,32,,,"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES",,Este-Alcosa-Torreblanca,Arbusto,,0,"24,001,038","414,315,089"
Melia azedarach,18,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,168,038","414,510,380"
Melia azedarach,18,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,167,041","414,511,958"
Melia azedarach,21,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,162,019","414,471,529"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Melianthus sp,12,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,518,814","414,020,065"
Melianthus sp,05,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,534,153","414,014,572"
Melianthus sp,18,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,532,292","414,018,750"
Melianthus sp,05,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,532,705","414,017,334"
Melianthus sp,08,Medianas y Glorietas,U.G. Glorieta Buenos Aires,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,522,157","414,042,849"
Melianthus sp,10,Medianas y Glorietas,U.G. Glorieta Buenos Aires,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,520,947","414,045,531"
Mentha sativa,03,Plaza o Jardín,"DE ZOCODOVER, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,142,585","414,426,994"
"Mespilus
germanica",32,Parque Periurbano,JARDINES DEL GUADALQUIVIR,TRIANA OESTE,,Triana,Arbusto,,0,"23,433,067","414,375,876"
"Mespilus
germanica",35,Parque Periurbano,JARDINES DEL GUADALQUIVIR,TRIANA OESTE,,Triana,Arbusto,,0,"23,429,148","414,376,878"
Metrosideros sp,20,Parque Urbano,"CIUDAD DE LA IMAGEN, PARQUE.",LA BACHILLERA,,Norte,Arbusto,,0,"23,714,429","414,732,641"
Metrosideros sp,20,Parque Urbano,"CIUDAD DE LA IMAGEN, PARQUE.",LA BACHILLERA,,Norte,Arbusto,,0,"23,714,680","414,732,600"
Mirabilis jalapa,04,Plaza o Jardín,FRANCISCO ELIAS RIQUELME,SAN PABLO D Y E,,San Pablo-Santa Justa,Arbusto,,0,"23,826,076","414,325,033"
Mirabilis jalapa,06,Arbolado Viario,OPERA CARMEN,SANTA CLARA,,San Pablo-Santa Justa,Arbusto,,0,"23,906,622","414,351,706"
Mirabilis jalapa,07,Plaza o Jardín,"BIB RAMBLA, PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,113,204","414,395,468"
Mirabilis jalapa,07,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,110,927","414,430,107"
Mirabilis jalapa,05,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,086,049","414,415,379"
Mirabilis jalapa,08,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,086,312","414,415,202"
Mirabilis jalapa,11,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,085,788","414,415,298"
Mirabilis jalapa,11,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,085,693","414,415,106"
Mirabilis jalapa,09,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,085,530","414,414,747"
Mirabilis jalapa,08,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,085,471","414,414,570"
Monstera deliciosa,,,PZ SALESIANO DON UBALDO,TRIANA ESTE,,Triana,Arbusto,,0,"23,377,502","414,114,410"
Monstera deliciosa,05,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,574,265","414,197,310"
Monstera deliciosa,05,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,580,465","414,202,112"
"Montanoa
bipinnatifida",25,Parque o Jardín Histórico,Jardines de Murillo,SANTA CRUZ,,Casco Antiguo,Arbusto,,0,"23,549,171","414,176,632"
"Montanoa
bipinnatifida",20,Parque o Jardín Histórico,Jardines de Murillo,SANTA CRUZ,,Casco Antiguo,Arbusto,,0,"23,549,704","414,177,000"
"Montanoa
bipinnatifida",25,Parque o Jardín Histórico,Jardines de Murillo,SANTA CRUZ,,Casco Antiguo,Arbusto,,0,"23,549,155","414,176,898"
"Montanoa
bipinnatifida",20,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,524,262","414,025,753"
"Montanoa
bipinnatifida",25,Parque o Jardín Histórico,Jardines Glorieta Goya,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,543,681","414,107,597"
"Montanoa
bipinnatifida",18,Parque Urbano,"VIRGEN SANTA MARÍA DEL MAR,
JARDINES",CISNEO ALTO-SANTA MARIA DE GRACIA,,Macarena,Arbusto,,0,"23,694,014","414,372,513"
"Muehlenbekia
platicada",10,Arbolado Viario,PRESIDENTE ADOLFO SUAREZ,LOS REMEDIOS,,Los Remedios,Arbusto,,0,"23,483,794","414,052,271"
"Muehlenbekia
platicada",10,Parque o Jardín Histórico,Jardín de las Delicias,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,533,423","414,015,452"
Musa paradisiaca,17,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,099,504","414,407,566"
Musa paradisiaca,30,Plaza o Jardín,"DE GOMILA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,083,927","414,410,285"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
Musa paradisiaca,20,Plaza o Jardín,"AZAHÍN, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,180,009","414,422,707"
Musa paradisiaca,15,,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,597,808","414,101,225"
Musa paradisiaca,15,,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,597,681","414,100,957"
Musa sp,40,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,571,337","414,198,562"
Musa sp,40,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,571,535","414,198,455"
Musa sp,50,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,571,661","414,198,524"
Musa sp,50,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,571,738","414,198,630"
Musa sp,40,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,571,564","414,198,734"
Musa sp,40,Plaza o Jardín,Z.V. Alcalde Isacio Contreras,LA FLORIDA,,Nervión,Arbusto,,0,"23,571,374","414,198,769"
Musa sp,,,PZ SALESIANO DON UBALDO,TRIANA ESTE,,Triana,Arbusto,,0,"23,379,414","414,114,972"
Musa sp,,,PZ SALESIANO DON UBALDO,TRIANA ESTE,,Triana,Arbusto,,0,"23,377,528","414,118,324"
Musa sp,,,PZ SALESIANO DON UBALDO,TRIANA ESTE,,Triana,Arbusto,,0,"23,377,707","414,118,443"
Musa sp,,,PZ SALESIANO DON UBALDO,TRIANA ESTE,,Triana,Arbusto,,0,"23,378,427","414,113,453"
Musa sp,,,PZ SALESIANO DON UBALDO,TRIANA ESTE,,Triana,Arbusto,,0,"23,378,364","414,113,538"
"Myoporum
acuminatum",25,Medianas y Glorietas,San Juan de Ribera,LEON XIII-LOS NARANJOS,,Macarena,Arbusto,,0,"23,556,853","414,378,799"
"Myoporum
acuminatum",50,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,939,626","414,139,364"
"Myoporum
acuminatum",50,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,942,252","414,145,878"
"Myoporum
acuminatum",60,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,942,691","414,144,954"
"Myoporum
acuminatum",60,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,943,103","414,144,762"
"Myoporum
acuminatum",15,Parque Urbano,Parque Miraflores I,EL GORDILLO,,Norte,Arbusto,,0,"23,796,973","414,506,829"
"Myoporum
acuminatum",08,Jardinería Asociada a Viario,Z.V. Juan Carvallo,ROCHELAMBERT,,Cerro-Amate,Arbusto,,0,"23,847,198","414,084,908"
Myoporum laetum,50,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,720","414,511,955"
Myoporum laetum,10,Parque o Jardín Histórico,Jardines de Murillo,SANTA CRUZ,,Casco Antiguo,Arbusto,,0,"23,549,517","414,170,444"
Myoporum laetum,50,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,938,850","414,140,964"
Myoporum laetum,22,Parque Periurbano,Parque Guadaira I,POLIGONO SUR,,Sur,Arbusto,,0,"23,884,395","413,920,812"
Myoporum laetum,45,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,176,916","414,513,208"
Myoporum laetum,40,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,176,080","414,513,558"
Myoporum laetum,50,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,180,455","414,511,626"
Myoporum laetum,40,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,874","414,512,812"
Myoporum laetum,50,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,082","414,512,234"
Myoporum laetum,50,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,834","414,512,351"
Myoporum laetum,15,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,185,167","414,501,651"
Myoporum laetum,40,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,697","414,512,893"
Myoporum laetum,50,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,180,171","414,511,753"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
